,ExternalTFIDF,NieghborID,TestID
188, 0.,937572964551106560,431983412
189, 0.,941143481728114688,431983412
190, 0.,42666532,431983412
191, 0.,495225400,431983412
192, 0.,945533940126928896,431983412
193, 0.,973844858149490688,431983412
194, 0.,813689951095312384,431983412
195, 0.,959065773040947200,431983412
196, 0.,922044410187173888,431983412
197, 0.,3041561189,431983412
198, 0.,19401317,431983412
199, 0.,262244974,431983412
200, 0.,2427374022,2792786753
201, 0.,50923979,2792786753
202, 0.,3035072972,2792786753
203, 0.,33360338,2792786753
204, 0.,4919790059,2792786753
205, 0.,837028350,2792786753
206, 0.,148900362,2792786753
207, 0.,862709225444614144,2792786753
208, 0.,937572964551106560,2792786753
209, 0.,941143481728114688,2792786753
210, 0.,42666532,2792786753
211, 0.,495225400,2792786753
212, 0.,945533940126928896,2792786753
213, 0.,973844858149490688,2792786753
214, 0.,813689951095312384,2792786753
215, 0.,959065773040947200,2792786753
216, 0.,922044410187173888,2792786753
217, 0.,3041561189,2792786753
218, 0.,19401317,2792786753
219, 0.,262244974,2792786753
220, 0.,2427374022,861629573284347904
221, 0.,50923979,861629573284347904
222, 0.,3035072972,861629573284347904
223, 0.,33360338,861629573284347904
224, 0.,4919790059,861629573284347904
225, 0.,837028350,861629573284347904
226, 0.,148900362,861629573284347904
227, 0.,862709225444614144,861629573284347904
228, 0.,937572964551106560,861629573284347904
229, 0.,941143481728114688,861629573284347904
230, 0.,42666532,861629573284347904
231, 0.,495225400,861629573284347904
232, 0.,945533940126928896,861629573284347904
233, 0.,973844858149490688,861629573284347904
234, 0.,813689951095312384,861629573284347904
235, 0.,959065773040947200,861629573284347904
236, 0.,922044410187173888,861629573284347904
237, 0.,3041561189,861629573284347904
238, 0.,19401317,861629573284347904
239, 0.,262244974,861629573284347904
240, 0.,2427374022,920556117771534336
241, 0.,50923979,920556117771534336
242, 0.,3035072972,920556117771534336
243, 0.,33360338,920556117771534336
244, 0.,4919790059,920556117771534336
245, 0.,837028350,920556117771534336
246, 0.,148900362,920556117771534336
247, 0.,862709225444614144,920556117771534336
248, 0.,937572964551106560,920556117771534336
249, 0.,941143481728114688,920556117771534336
250, 0.,42666532,920556117771534336
251, 0.,495225400,920556117771534336
252, 0.,945533940126928896,920556117771534336
253, 0.,973844858149490688,920556117771534336
254, 0.,813689951095312384,920556117771534336
255, 0.,959065773040947200,920556117771534336
256, 0.,922044410187173888,920556117771534336
257, 0.,3041561189,920556117771534336
258, 0.,19401317,920556117771534336
259, 0.,262244974,920556117771534336
260, 0.,2427374022,2424376371
261, 0.,50923979,2424376371
262, 0.,3035072972,2424376371
263, 0.,33360338,2424376371
264, 0.,4919790059,2424376371
265, 0.,837028350,2424376371
266, 0.,148900362,2424376371
267, 0.,862709225444614144,2424376371
268, 0.,937572964551106560,2424376371
269, 0.,941143481728114688,2424376371
270, 0.,42666532,2424376371
271, 0.,495225400,2424376371
272, 0.,945533940126928896,2424376371
273, 0.,973844858149490688,2424376371
274, 0.,813689951095312384,2424376371
275, 0.,959065773040947200,2424376371
276, 0.,922044410187173888,2424376371
277, 0.,3041561189,2424376371
278, 0.,19401317,2424376371
279, 0.,262244974,2424376371
280, 0.,2427374022,490900538
281, 0.,50923979,490900538
282, 0.,3035072972,490900538
283, 0.,33360338,490900538
284, 0.,4919790059,490900538
285, 0.,837028350,490900538
286, 0.,148900362,490900538
287, 0.,862709225444614144,490900538
288, 0.,937572964551106560,490900538
289, 0.,941143481728114688,490900538
290, 0.,42666532,490900538
291, 0.,495225400,490900538
292, 0.,945533940126928896,490900538
293, 0.,973844858149490688,490900538
294, 0.,813689951095312384,490900538
295, 0.,959065773040947200,490900538
296, 0.,922044410187173888,490900538
297, 0.,3041561189,490900538
298, 0.,19401317,490900538
299, 0.,262244974,490900538
300, 0.78584638,758454449991999492,919302803234918401
301, 0.74515094,700785269012738048,919302803234918401
302, 0.70058209,705576608854319104,919302803234918401
303, 0.69961904,66598468,919302803234918401
304, 0.67222102,4221079785,919302803234918401
305, 0.66879708,873159099214639104,919302803234918401
306, 0.66294891,233194541,919302803234918401
307, 0.65244844,748962217274535936,919302803234918401
308, 0.63836951,3484256298,919302803234918401
309, 0.63142364,729779025053405184,919302803234918401
310, 0.62184442,797912624310546432,919302803234918401
311, 0.6156785,972503662537920512,919302803234918401
312, 0.60521789,2933672932,919302803234918401
313, 0.6020377,838934212161994752,919302803234918401
314, 0.60197406,870532672870678528,919302803234918401
315, 0.60149965,761799487186735105,919302803234918401
316, 0.5987305,815947473566900225,919302803234918401
317, 0.59306403,1056496904,919302803234918401
318, 0.57911421,1119767436,919302803234918401
319, 0.57805591,778136741882503168,919302803234918401
320, 0.,2427374022,729132587462070273
321, 0.,50923979,729132587462070273
322, 0.,3035072972,729132587462070273
323, 0.,33360338,729132587462070273
324, 0.,4919790059,729132587462070273
325, 0.,837028350,729132587462070273
326, 0.,148900362,729132587462070273
327, 0.,862709225444614144,729132587462070273
328, 0.,937572964551106560,729132587462070273
329, 0.,941143481728114688,729132587462070273
330, 0.,42666532,729132587462070273
331, 0.,495225400,729132587462070273
332, 0.,945533940126928896,729132587462070273
333, 0.,973844858149490688,729132587462070273
334, 0.,813689951095312384,729132587462070273
335, 0.,959065773040947200,729132587462070273
336, 0.,922044410187173888,729132587462070273
337, 0.,3041561189,729132587462070273
338, 0.,19401317,729132587462070273
339, 0.,262244974,729132587462070273
340, 0.,2427374022,885355345526362112
341, 0.,50923979,885355345526362112
342, 0.,3035072972,885355345526362112
343, 0.,33360338,885355345526362112
344, 0.,4919790059,885355345526362112
345, 0.,837028350,885355345526362112
346, 0.,148900362,885355345526362112
347, 0.,862709225444614144,885355345526362112
348, 0.,937572964551106560,885355345526362112
349, 0.,941143481728114688,885355345526362112
350, 0.,42666532,885355345526362112
351, 0.,495225400,885355345526362112
352, 0.,945533940126928896,885355345526362112
353, 0.,973844858149490688,885355345526362112
354, 0.,813689951095312384,885355345526362112
355, 0.,959065773040947200,885355345526362112
356, 0.,922044410187173888,885355345526362112
357, 0.,3041561189,885355345526362112
358, 0.,19401317,885355345526362112
359, 0.,262244974,885355345526362112
360, 0.,2427374022,18844876
361, 0.,50923979,18844876
362, 0.,3035072972,18844876
363, 0.,33360338,18844876
364, 0.,4919790059,18844876
365, 0.,837028350,18844876
366, 0.,148900362,18844876
367, 0.,862709225444614144,18844876
368, 0.,937572964551106560,18844876
369, 0.,941143481728114688,18844876
370, 0.,42666532,18844876
371, 0.,495225400,18844876
372, 0.,945533940126928896,18844876
373, 0.,973844858149490688,18844876
374, 0.,813689951095312384,18844876
375, 0.,959065773040947200,18844876
376, 0.,922044410187173888,18844876
377, 0.,3041561189,18844876
378, 0.,19401317,18844876
379, 0.,262244974,18844876
380, 0.,2427374022,88509681
381, 0.,50923979,88509681
382, 0.,3035072972,88509681
383, 0.,33360338,88509681
384, 0.,4919790059,88509681
385, 0.,837028350,88509681
386, 0.,148900362,88509681
387, 0.,862709225444614144,88509681
388, 0.,937572964551106560,88509681
389, 0.,941143481728114688,88509681
390, 0.,42666532,88509681
391, 0.,495225400,88509681
392, 0.,945533940126928896,88509681
393, 0.,973844858149490688,88509681
394, 0.,813689951095312384,88509681
395, 0.,959065773040947200,88509681
396, 0.,922044410187173888,88509681
397, 0.,3041561189,88509681
398, 0.,19401317,88509681
399, 0.,262244974,88509681
400, 0.,2427374022,968251782198525953
401, 0.,50923979,968251782198525953
402, 0.,3035072972,968251782198525953
403, 0.,33360338,968251782198525953
404, 0.,4919790059,968251782198525953
405, 0.,837028350,968251782198525953
406, 0.,148900362,968251782198525953
407, 0.,862709225444614144,968251782198525953
408, 0.,937572964551106560,968251782198525953
409, 0.,941143481728114688,968251782198525953
410, 0.,42666532,968251782198525953
411, 0.,495225400,968251782198525953
412, 0.,945533940126928896,968251782198525953
413, 0.,973844858149490688,968251782198525953
414, 0.,813689951095312384,968251782198525953
415, 0.,959065773040947200,968251782198525953
416, 0.,922044410187173888,968251782198525953
417, 0.,3041561189,968251782198525953
418, 0.,19401317,968251782198525953
419, 0.,262244974,968251782198525953
420, 0.,2427374022,29789545
421, 0.,50923979,29789545
422, 0.,3035072972,29789545
423, 0.,33360338,29789545
424, 0.,4919790059,29789545
425, 0.,837028350,29789545
426, 0.,148900362,29789545
427, 0.,862709225444614144,29789545
428, 0.,937572964551106560,29789545
429, 0.,941143481728114688,29789545
430, 0.,42666532,29789545
431, 0.,495225400,29789545
432, 0.,945533940126928896,29789545
433, 0.,973844858149490688,29789545
434, 0.,813689951095312384,29789545
435, 0.,959065773040947200,29789545
436, 0.,922044410187173888,29789545
437, 0.,3041561189,29789545
438, 0.,19401317,29789545
439, 0.,262244974,29789545
440, 0.,2427374022,708087151
441, 0.,50923979,708087151
442, 0.,3035072972,708087151
443, 0.,33360338,708087151
444, 0.,4919790059,708087151
445, 0.,837028350,708087151
446, 0.,148900362,708087151
447, 0.,862709225444614144,708087151
448, 0.,937572964551106560,708087151
449, 0.,941143481728114688,708087151
450, 0.,42666532,708087151
451, 0.,495225400,708087151
452, 0.,945533940126928896,708087151
453, 0.,973844858149490688,708087151
454, 0.,813689951095312384,708087151
455, 0.,959065773040947200,708087151
456, 0.,922044410187173888,708087151
457, 0.,3041561189,708087151
458, 0.,19401317,708087151
459, 0.,262244974,708087151
460, 0.,2427374022,2173570430
461, 0.,50923979,2173570430
462, 0.,3035072972,2173570430
463, 0.,33360338,2173570430
464, 0.,4919790059,2173570430
465, 0.,837028350,2173570430
466, 0.,148900362,2173570430
467, 0.,862709225444614144,2173570430
468, 0.,937572964551106560,2173570430
469, 0.,941143481728114688,2173570430
470, 0.,42666532,2173570430
471, 0.,495225400,2173570430
472, 0.,945533940126928896,2173570430
473, 0.,973844858149490688,2173570430
474, 0.,813689951095312384,2173570430
475, 0.,959065773040947200,2173570430
476, 0.,922044410187173888,2173570430
477, 0.,3041561189,2173570430
478, 0.,19401317,2173570430
479, 0.,262244974,2173570430
480, 0.,2427374022,26250653
481, 0.,50923979,26250653
482, 0.,3035072972,26250653
483, 0.,33360338,26250653
484, 0.,4919790059,26250653
485, 0.,837028350,26250653
486, 0.,148900362,26250653
487, 0.,862709225444614144,26250653
488, 0.,937572964551106560,26250653
489, 0.,941143481728114688,26250653
490, 0.,42666532,26250653
491, 0.,495225400,26250653
492, 0.,945533940126928896,26250653
493, 0.,973844858149490688,26250653
494, 0.,813689951095312384,26250653
495, 0.,959065773040947200,26250653
496, 0.,922044410187173888,26250653
497, 0.,3041561189,26250653
498, 0.,19401317,26250653
499, 0.,262244974,26250653
500, 0.,2427374022,898948250849366016
501, 0.,50923979,898948250849366016
502, 0.,3035072972,898948250849366016
503, 0.,33360338,898948250849366016
504, 0.,4919790059,898948250849366016
505, 0.,837028350,898948250849366016
506, 0.,148900362,898948250849366016
507, 0.,862709225444614144,898948250849366016
508, 0.,937572964551106560,898948250849366016
509, 0.,941143481728114688,898948250849366016
510, 0.,42666532,898948250849366016
511, 0.,495225400,898948250849366016
512, 0.,945533940126928896,898948250849366016
513, 0.,973844858149490688,898948250849366016
514, 0.,813689951095312384,898948250849366016
515, 0.,959065773040947200,898948250849366016
516, 0.,922044410187173888,898948250849366016
517, 0.,3041561189,898948250849366016
518, 0.,19401317,898948250849366016
519, 0.,262244974,898948250849366016
520, 0.,2427374022,33426953
521, 0.,50923979,33426953
522, 0.,3035072972,33426953
523, 0.,33360338,33426953
524, 0.,4919790059,33426953
525, 0.,837028350,33426953
526, 0.,148900362,33426953
527, 0.,862709225444614144,33426953
528, 0.,937572964551106560,33426953
529, 0.,941143481728114688,33426953
530, 0.,42666532,33426953
531, 0.,495225400,33426953
532, 0.,945533940126928896,33426953
533, 0.,973844858149490688,33426953
534, 0.,813689951095312384,33426953
535, 0.,959065773040947200,33426953
536, 0.,922044410187173888,33426953
537, 0.,3041561189,33426953
538, 0.,19401317,33426953
539, 0.,262244974,33426953
540, 0.,2427374022,83758686
541, 0.,50923979,83758686
542, 0.,3035072972,83758686
543, 0.,33360338,83758686
544, 0.,4919790059,83758686
545, 0.,837028350,83758686
546, 0.,148900362,83758686
547, 0.,862709225444614144,83758686
548, 0.,937572964551106560,83758686
549, 0.,941143481728114688,83758686
550, 0.,42666532,83758686
551, 0.,495225400,83758686
552, 0.,945533940126928896,83758686
553, 0.,973844858149490688,83758686
554, 0.,813689951095312384,83758686
555, 0.,959065773040947200,83758686
556, 0.,922044410187173888,83758686
557, 0.,3041561189,83758686
558, 0.,19401317,83758686
559, 0.,262244974,83758686
560, 0.88502321,809317303011643392,2884538073
561, 0.88502321,972052962922115072,2884538073
562, 0.84519578,793555842008309764,2884538073
563, 0.82889727,961715436143435782,2884538073
564, 0.80622692,904701844278190080,2884538073
565, 0.79942851,164775233,2884538073
566, 0.74921229,933432197381525508,2884538073
567, 0.74638625,18359336,2884538073
568, 0.74293811,62269912,2884538073
569, 0.73702271,2884538073,2884538073
570, 0.71742071,963689414097604610,2884538073
571, 0.70305611,88445253,2884538073
572, 0.69393283,949430043712872450,2884538073
573, 0.6853161,965286929393766401,2884538073
574, 0.68388132,958883513154945024,2884538073
575, 0.67234989,962923874017947649,2884538073
576, 0.66729625,30344426,2884538073
577, 0.66437609,3236053061,2884538073
578, 0.65981907,849693573788446720,2884538073
579, 0.65361934,3145109835,2884538073
580, 0.,2427374022,951075006007599106
581, 0.,50923979,951075006007599106
582, 0.,3035072972,951075006007599106
583, 0.,33360338,951075006007599106
584, 0.,4919790059,951075006007599106
585, 0.,837028350,951075006007599106
586, 0.,148900362,951075006007599106
587, 0.,862709225444614144,951075006007599106
588, 0.,937572964551106560,951075006007599106
589, 0.,941143481728114688,951075006007599106
590, 0.,42666532,951075006007599106
591, 0.,495225400,951075006007599106
592, 0.,945533940126928896,951075006007599106
593, 0.,973844858149490688,951075006007599106
594, 0.,813689951095312384,951075006007599106
595, 0.,959065773040947200,951075006007599106
596, 0.,922044410187173888,951075006007599106
597, 0.,3041561189,951075006007599106
598, 0.,19401317,951075006007599106
599, 0.,262244974,951075006007599106
600, 0.,2427374022,447352640
601, 0.,50923979,447352640
602, 0.,3035072972,447352640
603, 0.,33360338,447352640
604, 0.,4919790059,447352640
605, 0.,837028350,447352640
606, 0.,148900362,447352640
607, 0.,862709225444614144,447352640
608, 0.,937572964551106560,447352640
609, 0.,941143481728114688,447352640
610, 0.,42666532,447352640
611, 0.,495225400,447352640
612, 0.,945533940126928896,447352640
613, 0.,973844858149490688,447352640
614, 0.,813689951095312384,447352640
615, 0.,959065773040947200,447352640
616, 0.,922044410187173888,447352640
617, 0.,3041561189,447352640
618, 0.,19401317,447352640
619, 0.,262244974,447352640
620, 0.97296471,3254010440,15830958
621, 0.92121567,894076968567812096,15830958
622, 0.91190939,861670734837534720,15830958
623, 0.88682027,811989659316146176,15830958
624, 0.86198842,837568377749180416,15830958
625, 0.8570802,419734592,15830958
626, 0.82966752,896411923616595969,15830958
627, 0.82871989,810291828,15830958
628, 0.82618409,955461560113287168,15830958
629, 0.82462873,91431716,15830958
630, 0.821714,963549309265465344,15830958
631, 0.81734698,89955122,15830958
632, 0.8109211,264701781,15830958
633, 0.80998161,253207647,15830958
634, 0.8047958,962482051646611456,15830958
635, 0.80371626,718132907110477824,15830958
636, 0.80301153,972908055674400769,15830958
637, 0.79845661,24091706,15830958
638, 0.79601585,824022665828503552,15830958
639, 0.79498285,1871726144,15830958
640, 0.,2427374022,821261692076232704
641, 0.,50923979,821261692076232704
642, 0.,3035072972,821261692076232704
643, 0.,33360338,821261692076232704
644, 0.,4919790059,821261692076232704
645, 0.,837028350,821261692076232704
646, 0.,148900362,821261692076232704
647, 0.,862709225444614144,821261692076232704
648, 0.,937572964551106560,821261692076232704
649, 0.,941143481728114688,821261692076232704
650, 0.,42666532,821261692076232704
651, 0.,495225400,821261692076232704
652, 0.,945533940126928896,821261692076232704
653, 0.,973844858149490688,821261692076232704
654, 0.,813689951095312384,821261692076232704
655, 0.,959065773040947200,821261692076232704
656, 0.,922044410187173888,821261692076232704
657, 0.,3041561189,821261692076232704
658, 0.,19401317,821261692076232704
659, 0.,262244974,821261692076232704
660, 0.,2427374022,820463887820656642
661, 0.,50923979,820463887820656642
662, 0.,3035072972,820463887820656642
663, 0.,33360338,820463887820656642
664, 0.,4919790059,820463887820656642
665, 0.,837028350,820463887820656642
666, 0.,148900362,820463887820656642
667, 0.,862709225444614144,820463887820656642
668, 0.,937572964551106560,820463887820656642
669, 0.,941143481728114688,820463887820656642
670, 0.,42666532,820463887820656642
671, 0.,495225400,820463887820656642
672, 0.,945533940126928896,820463887820656642
673, 0.,973844858149490688,820463887820656642
674, 0.,813689951095312384,820463887820656642
675, 0.,959065773040947200,820463887820656642
676, 0.,922044410187173888,820463887820656642
677, 0.,3041561189,820463887820656642
678, 0.,19401317,820463887820656642
679, 0.,262244974,820463887820656642
680, 0.,2427374022,827977828570370053
681, 0.,50923979,827977828570370053
682, 0.,3035072972,827977828570370053
683, 0.,33360338,827977828570370053
684, 0.,4919790059,827977828570370053
685, 0.,837028350,827977828570370053
686, 0.,148900362,827977828570370053
687, 0.,862709225444614144,827977828570370053
688, 0.,937572964551106560,827977828570370053
689, 0.,941143481728114688,827977828570370053
690, 0.,42666532,827977828570370053
691, 0.,495225400,827977828570370053
692, 0.,945533940126928896,827977828570370053
693, 0.,973844858149490688,827977828570370053
694, 0.,813689951095312384,827977828570370053
695, 0.,959065773040947200,827977828570370053
696, 0.,922044410187173888,827977828570370053
697, 0.,3041561189,827977828570370053
698, 0.,19401317,827977828570370053
699, 0.,262244974,827977828570370053
700, 0.,2427374022,818260324717563910
701, 0.,50923979,818260324717563910
702, 0.,3035072972,818260324717563910
703, 0.,33360338,818260324717563910
704, 0.,4919790059,818260324717563910
705, 0.,837028350,818260324717563910
706, 0.,148900362,818260324717563910
707, 0.,862709225444614144,818260324717563910
708, 0.,937572964551106560,818260324717563910
709, 0.,941143481728114688,818260324717563910
710, 0.,42666532,818260324717563910
711, 0.,495225400,818260324717563910
712, 0.,945533940126928896,818260324717563910
713, 0.,973844858149490688,818260324717563910
714, 0.,813689951095312384,818260324717563910
715, 0.,959065773040947200,818260324717563910
716, 0.,922044410187173888,818260324717563910
717, 0.,3041561189,818260324717563910
718, 0.,19401317,818260324717563910
719, 0.,262244974,818260324717563910
720, 0.,2427374022,40407057
721, 0.,50923979,40407057
722, 0.,3035072972,40407057
723, 0.,33360338,40407057
724, 0.,4919790059,40407057
725, 0.,837028350,40407057
726, 0.,148900362,40407057
727, 0.,862709225444614144,40407057
728, 0.,937572964551106560,40407057
729, 0.,941143481728114688,40407057
730, 0.,42666532,40407057
731, 0.,495225400,40407057
732, 0.,945533940126928896,40407057
733, 0.,973844858149490688,40407057
734, 0.,813689951095312384,40407057
735, 0.,959065773040947200,40407057
736, 0.,922044410187173888,40407057
737, 0.,3041561189,40407057
738, 0.,19401317,40407057
739, 0.,262244974,40407057
740, 1.,938099756630339584,1489703012
741, 1.,4733903562,1489703012
742, 1.,771741808942612480,1489703012
743, 1.,928915210319966208,1489703012
744, 0.88488427,3318367205,1489703012
745, 0.79059648,785453254729568256,1489703012
746, 0.7151073,4916525150,1489703012
747, 0.70715127,863804874466537472,1489703012
748, 0.70639617,973161693667909632,1489703012
749, 0.70424954,893010490560888833,1489703012
750, 0.69414161,870328311590731776,1489703012
751, 0.68593709,30820099,1489703012
752, 0.67209124,964107552773623810,1489703012
753, 0.67012281,784695352767250432,1489703012
754, 0.67012281,836551397344694272,1489703012
755, 0.66740008,564857886,1489703012
756, 0.6494554,17446695,1489703012
757, 0.64405898,579460355,1489703012
758, 0.63822433,909222892855889921,1489703012
759, 0.63797501,971489845720821760,1489703012
760, 0.48063884,15212700,2517897416
761, 0.46973392,876056118,2517897416
762, 0.465287,759069400502792192,2517897416
763, 0.46526983,176835393,2517897416
764, 0.46493601,871675171299401728,2517897416
765, 0.46461178,419864983,2517897416
766, 0.46176724,1194999200,2517897416
767, 0.46017285,830541453931769856,2517897416
768, 0.45156361,252744255,2517897416
769, 0.44681641,973543784,2517897416
770, 0.44271991,813372997335715841,2517897416
771, 0.44048288,719728366610472960,2517897416
772, 0.43973455,961567473886683136,2517897416
773, 0.42613408,263342570,2517897416
774, 0.42198736,2933672932,2517897416
775, 0.41978996,410798535,2517897416
776, 0.41637971,240005520,2517897416
777, 0.41548111,2970236501,2517897416
778, 0.41051842,361511519,2517897416
779, 0.40653929,813738086282694656,2517897416
780, 0.,2427374022,969280284721020928
781, 0.,50923979,969280284721020928
782, 0.,3035072972,969280284721020928
783, 0.,33360338,969280284721020928
784, 0.,4919790059,969280284721020928
785, 0.,837028350,969280284721020928
786, 0.,148900362,969280284721020928
787, 0.,862709225444614144,969280284721020928
788, 0.,937572964551106560,969280284721020928
789, 0.,941143481728114688,969280284721020928
790, 0.,42666532,969280284721020928
791, 0.,495225400,969280284721020928
792, 0.,945533940126928896,969280284721020928
793, 0.,973844858149490688,969280284721020928
794, 0.,813689951095312384,969280284721020928
795, 0.,959065773040947200,969280284721020928
796, 0.,922044410187173888,969280284721020928
797, 0.,3041561189,969280284721020928
